,type,date,start_time,end_time,usage,units,cost,notes,solar_generated,usage_adjusted,grid_sell
13706,Electric usage,2023-06-21 00:00:00-07:00,19:30:00,19:44:00,0.11,kWh,$0.05,,0.05763218539555555,0.05236781460444445,0.0
13707,Electric usage,2023-06-21 00:00:00-07:00,19:45:00,19:59:00,0.11,kWh,$0.05,,0.03659336464000001,0.07340663536,0.0
13708,Electric usage,2023-06-21 00:00:00-07:00,20:00:00,20:14:00,0.13,kWh,$0.07,,0.02207894223111111,0.1079210577688889,0.0
13709,Electric usage,2023-06-21 00:00:00-07:00,20:15:00,20:29:00,0.13,kWh,$0.07,,0.010495771253333333,0.11950422874666668,0.0
13710,Electric usage,2023-06-21 00:00:00-07:00,20:30:00,20:44:00,0.13,kWh,$0.07,,0.0027421384355555555,0.12725786156444444,0.0
13711,Electric usage,2023-06-21 00:00:00-07:00,20:45:00,20:59:00,0.13,kWh,$0.07,,0.00033094774222222227,0.12966905225777778,0.0
13712,Electric usage,2023-06-21 00:00:00-07:00,21:00:00,21:14:00,0.18,kWh,$0.08,,0.0,0.18,0.0
13713,Electric usage,2023-06-21 00:00:00-07:00,21:15:00,21:29:00,0.18,kWh,$0.08,,0.0,0.18,0.0
13714,Electric usage,2023-06-21 00:00:00-07:00,21:30:00,21:44:00,0.18,kWh,$0.08,,0.0,0.18,0.0
13715,Electric usage,2023-06-21 00:00:00-07:00,21:45:00,21:59:00,0.18,kWh,$0.08,,0.0,0.18,0.0
13716,Electric usage,2023-06-21 00:00:00-07:00,22:00:00,22:14:00,0.12,kWh,$0.05,,0.0,0.12,0.0
13717,Electric usage,2023-06-21 00:00:00-07:00,22:15:00,22:29:00,0.12,kWh,$0.05,,0.0,0.12,0.0
13718,Electric usage,2023-06-21 00:00:00-07:00,22:30:00,22:44:00,0.12,kWh,$0.05,,0.0,0.12,0.0
13719,Electric usage,2023-06-21 00:00:00-07:00,22:45:00,22:59:00,0.12,kWh,$0.05,,0.0,0.12,0.0
13720,Electric usage,2023-06-21 00:00:00-07:00,23:00:00,23:14:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13721,Electric usage,2023-06-21 00:00:00-07:00,23:15:00,23:29:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13722,Electric usage,2023-06-21 00:00:00-07:00,23:30:00,23:44:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13723,Electric usage,2023-06-21 00:00:00-07:00,23:45:00,23:59:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13724,Electric usage,2023-06-22 00:00:00-07:00,00:00:00,00:14:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13725,Electric usage,2023-06-22 00:00:00-07:00,00:15:00,00:29:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13726,Electric usage,2023-06-22 00:00:00-07:00,00:30:00,00:44:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13727,Electric usage,2023-06-22 00:00:00-07:00,00:45:00,00:59:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13728,Electric usage,2023-06-22 00:00:00-07:00,01:00:00,01:14:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13729,Electric usage,2023-06-22 00:00:00-07:00,01:15:00,01:29:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13730,Electric usage,2023-06-22 00:00:00-07:00,01:30:00,01:44:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13731,Electric usage,2023-06-22 00:00:00-07:00,01:45:00,01:59:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13732,Electric usage,2023-06-22 00:00:00-07:00,02:00:00,02:14:00,0.11,kWh,$0.04,,0.0,0.11,0.0
13733,Electric usage,2023-06-22 00:00:00-07:00,02:15:00,02:29:00,0.11,kWh,$0.04,,0.0,0.11,0.0
13734,Electric usage,2023-06-22 00:00:00-07:00,02:30:00,02:44:00,0.11,kWh,$0.04,,0.0,0.11,0.0
13735,Electric usage,2023-06-22 00:00:00-07:00,02:45:00,02:59:00,0.11,kWh,$0.04,,0.0,0.11,0.0
13736,Electric usage,2023-06-22 00:00:00-07:00,03:00:00,03:14:00,0.1,kWh,$0.04,,0.0,0.1,0.0
13737,Electric usage,2023-06-22 00:00:00-07:00,03:15:00,03:29:00,0.1,kWh,$0.04,,0.0,0.1,0.0
13738,Electric usage,2023-06-22 00:00:00-07:00,03:30:00,03:44:00,0.1,kWh,$0.04,,0.0,0.1,0.0
13739,Electric usage,2023-06-22 00:00:00-07:00,03:45:00,03:59:00,0.1,kWh,$0.04,,0.0,0.1,0.0
13740,Electric usage,2023-06-22 00:00:00-07:00,04:00:00,04:14:00,0.1,kWh,$0.04,,0.0,0.1,0.0
13741,Electric usage,2023-06-22 00:00:00-07:00,04:15:00,04:29:00,0.1,kWh,$0.04,,0.0,0.1,0.0
13742,Electric usage,2023-06-22 00:00:00-07:00,04:30:00,04:44:00,0.1,kWh,$0.04,,0.0,0.1,0.0
13743,Electric usage,2023-06-22 00:00:00-07:00,04:45:00,04:59:00,0.1,kWh,$0.04,,0.0,0.1,0.0
13744,Electric usage,2023-06-22 00:00:00-07:00,05:00:00,05:14:00,0.14,kWh,$0.06,,0.0,0.14,0.0
13745,Electric usage,2023-06-22 00:00:00-07:00,05:15:00,05:29:00,0.14,kWh,$0.06,,0.0,0.14,0.0
13746,Electric usage,2023-06-22 00:00:00-07:00,05:30:00,05:44:00,0.14,kWh,$0.06,,0.0002836694933333333,0.13971633050666668,0.0
13747,Electric usage,2023-06-22 00:00:00-07:00,05:45:00,05:59:00,0.14,kWh,$0.06,,0.0017020169599999998,0.13829798304000002,0.0
13748,Electric usage,2023-06-22 00:00:00-07:00,06:00:00,06:14:00,0.13,kWh,$0.06,,0.004349598897777778,0.12565040110222223,0.0
13749,Electric usage,2023-06-22 00:00:00-07:00,06:15:00,06:29:00,0.13,kWh,$0.06,,0.006146172355555556,0.12385382764444444,0.0
13750,Electric usage,2023-06-22 00:00:00-07:00,06:30:00,06:44:00,0.13,kWh,$0.06,,0.008226415306666667,0.12177358469333334,0.0
13751,Electric usage,2023-06-22 00:00:00-07:00,06:45:00,06:59:00,0.13,kWh,$0.06,,0.013663413928888889,0.11633658607111111,0.0
13752,Electric usage,2023-06-22 00:00:00-07:00,07:00:00,07:14:00,0.15,kWh,$0.06,,0.01626371761777778,0.1337362823822222,0.0
13753,Electric usage,2023-06-22 00:00:00-07:00,07:15:00,07:29:00,0.15,kWh,$0.06,,0.030636305280000005,0.11936369472,0.0
13754,Electric usage,2023-06-22 00:00:00-07:00,07:30:00,07:44:00,0.15,kWh,$0.06,,0.06699327867555555,0.08300672132444445,0.0
13755,Electric usage,2023-06-22 00:00:00-07:00,07:45:00,07:59:00,0.15,kWh,$0.06,,0.09398915879111112,0.05601084120888887,0.0
13756,Electric usage,2023-06-22 00:00:00-07:00,08:00:00,08:14:00,0.17,kWh,$0.07,,0.13994361671111114,0.030056383288888877,0.0
13757,Electric usage,2023-06-22 00:00:00-07:00,08:15:00,08:29:00,0.17,kWh,$0.07,,0.17270744319111112,0.0,0.002707443191111103
13758,Electric usage,2023-06-22 00:00:00-07:00,08:30:00,08:44:00,0.17,kWh,$0.07,,0.19573195040000002,0.0,0.02573195040000001
13759,Electric usage,2023-06-22 00:00:00-07:00,08:45:00,08:59:00,0.17,kWh,$0.07,,0.21157016377777776,0.0,0.04157016377777775
13760,Electric usage,2023-06-22 00:00:00-07:00,09:00:00,09:14:00,0.15,kWh,$0.06,,0.24116634758222225,0.0,0.09116634758222225
13761,Electric usage,2023-06-22 00:00:00-07:00,09:15:00,09:29:00,0.15,kWh,$0.06,,0.2605977078755556,0.0,0.11059770787555559
13762,Electric usage,2023-06-22 00:00:00-07:00,09:30:00,09:44:00,0.15,kWh,$0.06,,0.24367209477333326,0.0,0.09367209477333327
13763,Electric usage,2023-06-22 00:00:00-07:00,09:45:00,09:59:00,0.15,kWh,$0.06,,0.25331685754666666,0.0,0.10331685754666667
13764,Electric usage,2023-06-22 00:00:00-07:00,10:00:00,10:14:00,0.16,kWh,$0.07,,0.28811364872888884,0.0,0.12811364872888883
13765,Electric usage,2023-06-22 00:00:00-07:00,10:15:00,10:29:00,0.16,kWh,$0.07,,0.28953199619555564,0.0,0.12953199619555564
13766,Electric usage,2023-06-22 00:00:00-07:00,10:30:00,10:44:00,0.16,kWh,$0.07,,0.3158187025777778,0.0,0.15581870257777777
13767,Electric usage,2023-06-22 00:00:00-07:00,10:45:00,10:59:00,0.16,kWh,$0.07,,0.4083895139022222,0.0,0.24838951390222222
13768,Electric usage,2023-06-22 00:00:00-07:00,11:00:00,11:14:00,0.13,kWh,$0.06,,0.3887217623644445,0.0,0.2587217623644445
13769,Electric usage,2023-06-22 00:00:00-07:00,11:15:00,11:29:00,0.13,kWh,$0.06,,0.3874925278933333,0.0,0.2574925278933333
13770,Electric usage,2023-06-22 00:00:00-07:00,11:30:00,11:44:00,0.13,kWh,$0.06,,0.4360000112533333,0.0,0.3060000112533333
13771,Electric usage,2023-06-22 00:00:00-07:00,11:45:00,11:59:00,0.13,kWh,$0.06,,0.40621471445333335,0.0,0.27621471445333334
13772,Electric usage,2023-06-22 00:00:00-07:00,12:00:00,12:14:00,0.12,kWh,$0.05,,0.4010613853244444,0.0,0.2810613853244444
13773,Electric usage,2023-06-22 00:00:00-07:00,12:15:00,12:29:00,0.12,kWh,$0.05,,0.4741535581066667,0.0,0.3541535581066667
13774,Electric usage,2023-06-22 00:00:00-07:00,12:30:00,12:44:00,0.12,kWh,$0.05,,0.4802524522133334,0.0,0.3602524522133334
13775,Electric usage,2023-06-22 00:00:00-07:00,12:45:00,12:59:00,0.12,kWh,$0.05,,0.4525946766133333,0.0,0.3325946766133333
13776,Electric usage,2023-06-22 00:00:00-07:00,13:00:00,13:14:00,0.18,kWh,$0.08,,0.8679813713511111,0.0,0.6879813713511111
13777,Electric usage,2023-06-22 00:00:00-07:00,13:15:00,13:29:00,0.18,kWh,$0.08,,0.5488531913511111,0.0,0.3688531913511111
13778,Electric usage,2023-06-22 00:00:00-07:00,13:30:00,13:44:00,0.18,kWh,$0.08,,0.624261998328889,0.0,0.44426199832888896
13779,Electric usage,2023-06-22 00:00:00-07:00,13:45:00,13:59:00,0.18,kWh,$0.08,,0.6324884136355555,0.0,0.45248841363555553
13780,Electric usage,2023-06-22 00:00:00-07:00,14:00:00,14:14:00,0.19,kWh,$0.08,,0.5371281856266668,0.0,0.34712818562666675
13781,Electric usage,2023-06-22 00:00:00-07:00,14:15:00,14:29:00,0.19,kWh,$0.08,,0.6853454958933334,0.0,0.4953454958933334
13782,Electric usage,2023-06-22 00:00:00-07:00,14:30:00,14:44:00,0.19,kWh,$0.08,,0.6838798701777777,0.0,0.49387987017777774
13783,Electric usage,2023-06-22 00:00:00-07:00,14:45:00,14:59:00,0.19,kWh,$0.08,,0.3247070133688889,0.0,0.1347070133688889
13784,Electric usage,2023-06-22 00:00:00-07:00,15:00:00,15:14:00,0.16,kWh,$0.07,,0.28173108512888895,0.0,0.12173108512888894
13785,Electric usage,2023-06-22 00:00:00-07:00,15:15:00,15:29:00,0.16,kWh,$0.07,,0.26211061184,0.0,0.10211061184
13786,Electric usage,2023-06-22 00:00:00-07:00,15:30:00,15:44:00,0.16,kWh,$0.07,,0.38371026798222224,0.0,0.22371026798222224
13787,Electric usage,2023-06-22 00:00:00-07:00,15:45:00,15:59:00,0.16,kWh,$0.07,,0.3839939374755556,0.0,0.2239939374755556
13788,Electric usage,2023-06-22 00:00:00-07:00,16:00:00,16:14:00,0.19,kWh,$0.10,,0.2689659579288889,0.0,0.07896595792888889
13789,Electric usage,2023-06-22 00:00:00-07:00,16:15:00,16:29:00,0.19,kWh,$0.10,,0.24083539984000002,0.0,0.05083539984000002
13790,Electric usage,2023-06-22 00:00:00-07:00,16:30:00,16:44:00,0.19,kWh,$0.10,,0.3619622734933334,0.0,0.17196227349333337
13791,Electric usage,2023-06-22 00:00:00-07:00,16:45:00,16:59:00,0.19,kWh,$0.10,,0.29917675896888885,0.0,0.10917675896888884
13792,Electric usage,2023-06-22 00:00:00-07:00,17:00:00,17:14:00,0.15,kWh,$0.08,,0.40791673141333323,0.0,0.25791673141333327
13793,Electric usage,2023-06-22 00:00:00-07:00,17:15:00,17:29:00,0.15,kWh,$0.08,,0.21071915529777774,0.0,0.060719155297777744
13794,Electric usage,2023-06-22 00:00:00-07:00,17:30:00,17:44:00,0.15,kWh,$0.08,,0.19223335998222219,0.0,0.04223335998222219
13795,Electric usage,2023-06-22 00:00:00-07:00,17:45:00,17:59:00,0.15,kWh,$0.08,,0.15020299671999995,0.0,0.00020299671999995939
13796,Electric usage,2023-06-22 00:00:00-07:00,18:00:00,18:14:00,0.13,kWh,$0.07,,0.0987642619288889,0.031235738071111102,0.0
13797,Electric usage,2023-06-22 00:00:00-07:00,18:15:00,18:29:00,0.13,kWh,$0.07,,0.07739449343111111,0.05260550656888889,0.0
13798,Electric usage,2023-06-22 00:00:00-07:00,18:30:00,18:44:00,0.13,kWh,$0.07,,0.07564519822222224,0.05435480177777777,0.0
13799,Electric usage,2023-06-22 00:00:00-07:00,18:45:00,18:59:00,0.13,kWh,$0.07,,0.04794014437333335,0.08205985562666665,0.0
13800,Electric usage,2023-06-22 00:00:00-07:00,19:00:00,19:14:00,0.14,kWh,$0.07,,0.04047018104888889,0.09952981895111113,0.0
13801,Electric usage,2023-06-22 00:00:00-07:00,19:15:00,19:29:00,0.14,kWh,$0.07,,0.03035263578666665,0.10964736421333336,0.0
13802,Electric usage,2023-06-22 00:00:00-07:00,19:30:00,19:44:00,0.14,kWh,$0.07,,0.021558881493333334,0.11844111850666668,0.0
13803,Electric usage,2023-06-22 00:00:00-07:00,19:45:00,19:59:00,0.14,kWh,$0.07,,0.011914118720000002,0.12808588128,0.0
13804,Electric usage,2023-06-22 00:00:00-07:00,20:00:00,20:14:00,0.17,kWh,$0.09,,0.006808067839999999,0.16319193216000002,0.0
13805,Electric usage,2023-06-22 00:00:00-07:00,20:15:00,20:29:00,0.17,kWh,$0.09,,0.004869659635555556,0.16513034036444446,0.0
13806,Electric usage,2023-06-22 00:00:00-07:00,20:30:00,20:44:00,0.17,kWh,$0.09,,0.0017020169599999998,0.16829798304000002,0.0
13807,Electric usage,2023-06-22 00:00:00-07:00,20:45:00,20:59:00,0.17,kWh,$0.09,,0.00014183474666666667,0.16985816525333333,0.0
13808,Electric usage,2023-06-22 00:00:00-07:00,21:00:00,21:14:00,0.16,kWh,$0.07,,0.0,0.16,0.0
13809,Electric usage,2023-06-22 00:00:00-07:00,21:15:00,21:29:00,0.16,kWh,$0.07,,0.0,0.16,0.0
13810,Electric usage,2023-06-22 00:00:00-07:00,21:30:00,21:44:00,0.16,kWh,$0.07,,0.0,0.16,0.0
13811,Electric usage,2023-06-22 00:00:00-07:00,21:45:00,21:59:00,0.16,kWh,$0.07,,0.0,0.16,0.0
13812,Electric usage,2023-06-22 00:00:00-07:00,22:00:00,22:14:00,0.14,kWh,$0.06,,0.0,0.14,0.0
13813,Electric usage,2023-06-22 00:00:00-07:00,22:15:00,22:29:00,0.14,kWh,$0.06,,0.0,0.14,0.0
13814,Electric usage,2023-06-22 00:00:00-07:00,22:30:00,22:44:00,0.14,kWh,$0.06,,0.0,0.14,0.0
13815,Electric usage,2023-06-22 00:00:00-07:00,22:45:00,22:59:00,0.14,kWh,$0.06,,0.0,0.14,0.0
13816,Electric usage,2023-06-22 00:00:00-07:00,23:00:00,23:14:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13817,Electric usage,2023-06-22 00:00:00-07:00,23:15:00,23:29:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13818,Electric usage,2023-06-22 00:00:00-07:00,23:30:00,23:44:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13819,Electric usage,2023-06-22 00:00:00-07:00,23:45:00,23:59:00,0.11,kWh,$0.05,,0.0,0.11,0.0
13820,Electric usage,2023-06-23 00:00:00-07:00,00:00:00,00:14:00,0.13,kWh,$0.05,,0.0,0.13,0.0
13821,Electric usage,2023-06-23 00:00:00-07:00,00:15:00,00:29:00,0.13,kWh,$0.05,,0.0,0.13,0.0
13822,Electric usage,2023-06-23 00:00:00-07:00,00:30:00,00:44:00,0.13,kWh,$0.05,,0.0,0.13,0.0
13823,Electric usage,2023-06-23 00:00:00-07:00,00:45:00,00:59:00,0.13,kWh,$0.05,,0.0,0.13,0.0
13824,Electric usage,2023-06-23 00:00:00-07:00,01:00:00,01:14:00,0.12,kWh,$0.05,,0.0,0.12,0.0
13825,Electric usage,2023-06-23 00:00:00-07:00,01:15:00,01:29:00,0.12,kWh,$0.05,,0.0,0.12,0.0
13826,Electric usage,2023-06-23 00:00:00-07:00,01:30:00,01:44:00,0.12,kWh,$0.05,,0.0,0.12,0.0
13827,Electric usage,2023-06-23 00:00:00-07:00,01:45:00,01:59:00,0.12,kWh,$0.05,,0.0,0.12,0.0
13828,Electric usage,2023-06-23 00:00:00-07:00,02:00:00,02:14:00,0.13,kWh,$0.06,,0.0,0.13,0.0
13829,Electric usage,2023-06-23 00:00:00-07:00,02:15:00,02:29:00,0.13,kWh,$0.06,,0.0,0.13,0.0
13830,Electric usage,2023-06-23 00:00:00-07:00,02:30:00,02:44:00,0.13,kWh,$0.06,,0.0,0.13,0.0
13831,Electric usage,2023-06-23 00:00:00-07:00,02:45:00,02:59:00,0.13,kWh,$0.06,,0.0,0.13,0.0
13832,Electric usage,2023-06-23 00:00:00-07:00,03:00:00,03:14:00,0.15,kWh,$0.06,,0.0,0.15,0.0
13833,Electric usage,2023-06-23 00:00:00-07:00,03:15:00,03:29:00,0.15,kWh,$0.06,,0.0,0.15,0.0
13834,Electric usage,2023-06-23 00:00:00-07:00,03:30:00,03:44:00,0.15,kWh,$0.06,,0.0,0.15,0.0
13835,Electric usage,2023-06-23 00:00:00-07:00,03:45:00,03:59:00,0.15,kWh,$0.06,,0.0,0.15,0.0
13836,Electric usage,2023-06-23 00:00:00-07:00,04:00:00,04:14:00,0.13,kWh,$0.06,,0.0,0.13,0.0
13837,Electric usage,2023-06-23 00:00:00-07:00,04:15:00,04:29:00,0.13,kWh,$0.06,,0.0,0.13,0.0
13838,Electric usage,2023-06-23 00:00:00-07:00,04:30:00,04:44:00,0.13,kWh,$0.06,,0.0,0.13,0.0
13839,Electric usage,2023-06-23 00:00:00-07:00,04:45:00,04:59:00,0.13,kWh,$0.06,,0.0,0.13,0.0
13840,Electric usage,2023-06-23 00:00:00-07:00,05:00:00,05:14:00,0.17,kWh,$0.07,,0.0,0.17,0.0
13841,Electric usage,2023-06-23 00:00:00-07:00,05:15:00,05:29:00,0.17,kWh,$0.07,,0.0,0.17,0.0
13842,Electric usage,2023-06-23 00:00:00-07:00,05:30:00,05:44:00,0.17,kWh,$0.07,,0.00033094774222222227,0.16966905225777779,0.0
13843,Electric usage,2023-06-23 00:00:00-07:00,05:45:00,05:59:00,0.17,kWh,$0.07,,0.0015601822133333334,0.16843981778666667,0.0
13844,Electric usage,2023-06-23 00:00:00-07:00,06:00:00,06:14:00,0.15,kWh,$0.07,,0.004822381386666666,0.14517761861333334,0.0
13845,Electric usage,2023-06-23 00:00:00-07:00,06:15:00,06:29:00,0.15,kWh,$0.07,,0.011725005724444446,0.13827499427555556,0.0
13846,Electric usage,2023-06-23 00:00:00-07:00,06:30:00,06:44:00,0.15,kWh,$0.07,,0.021464324995555555,0.12853567500444443,0.0
13847,Electric usage,2023-06-23 00:00:00-07:00,06:45:00,06:59:00,0.15,kWh,$0.07,,0.03626241689777778,0.1137375831022222,0.0
13848,Electric usage,2023-06-23 00:00:00-07:00,07:00:00,07:14:00,0.19,kWh,$0.08,,0.05470093396444445,0.13529906603555555,0.0
13849,Electric usage,2023-06-23 00:00:00-07:00,07:15:00,07:29:00,0.19,kWh,$0.08,,0.06548037471111111,0.1245196252888889,0.0
13850,Electric usage,2023-06-23 00:00:00-07:00,07:30:00,07:44:00,0.19,kWh,$0.08,,0.09498200201777779,0.09501799798222221,0.0
13851,Electric usage,2023-06-23 00:00:00-07:00,07:45:00,07:59:00,0.19,kWh,$0.08,,0.11048926765333333,0.07951073234666667,0.0
13852,Electric usage,2023-06-23 00:00:00-07:00,08:00:00,08:14:00,0.21,kWh,$0.09,,0.11691910950222222,0.09308089049777778,0.0
13853,Electric usage,2023-06-23 00:00:00-07:00,08:15:00,08:29:00,0.21,kWh,$0.09,,0.12424723808,0.08575276191999999,0.0
13854,Electric usage,2023-06-23 00:00:00-07:00,08:30:00,08:44:00,0.21,kWh,$0.09,,0.1264220375288889,0.0835779624711111,0.0
13855,Electric usage,2023-06-23 00:00:00-07:00,08:45:00,08:59:00,0.21,kWh,$0.09,,0.17157276521777776,0.038427234782222236,0.0
13856,Electric usage,2023-06-23 00:00:00-07:00,09:00:00,09:14:00,0.21,kWh,$0.09,,0.1698707482577778,0.040129251742222205,0.0
13857,Electric usage,2023-06-23 00:00:00-07:00,09:15:00,09:29:00,0.21,kWh,$0.09,,0.15956409,0.05043591,0.0
13858,Electric usage,2023-06-23 00:00:00-07:00,09:30:00,09:44:00,0.21,kWh,$0.09,,0.14315853763555558,0.06684146236444441,0.0
13859,Electric usage,2023-06-23 00:00:00-07:00,09:45:00,09:59:00,0.21,kWh,$0.09,,0.14131468592888888,0.06868531407111111,0.0
13860,Electric usage,2023-06-23 00:00:00-07:00,10:00:00,10:14:00,0.24,kWh,$0.10,,0.13994361671111114,0.10005638328888886,0.0
13861,Electric usage,2023-06-23 00:00:00-07:00,10:15:00,10:29:00,0.24,kWh,$0.10,,0.1732275039288889,0.0667724960711111,0.0
13862,Electric usage,2023-06-23 00:00:00-07:00,10:30:00,10:44:00,0.24,kWh,$0.10,,0.1613133852088889,0.07868661479111108,0.0
13863,Electric usage,2023-06-23 00:00:00-07:00,10:45:00,10:59:00,0.24,kWh,$0.10,,0.19402993344000002,0.04597006655999997,0.0
13864,Electric usage,2023-06-23 00:00:00-07:00,11:00:00,11:14:00,0.23,kWh,$0.10,,0.1664667143377778,0.06353328566222222,0.0
13865,Electric usage,2023-06-23 00:00:00-07:00,11:15:00,11:29:00,0.23,kWh,$0.10,,0.2230587782577778,0.006941221742222198,0.0
13866,Electric usage,2023-06-23 00:00:00-07:00,11:30:00,11:44:00,0.23,kWh,$0.10,,0.25095294510222216,0.0,0.020952945102222148
13867,Electric usage,2023-06-23 00:00:00-07:00,11:45:00,11:59:00,0.23,kWh,$0.10,,0.1945499941777778,0.035450005822222214,0.0
13868,Electric usage,2023-06-23 00:00:00-07:00,12:00:00,12:14:00,0.21,kWh,$0.09,,0.22253871752,0.0,0.01253871752000002
13869,Electric usage,2023-06-23 00:00:00-07:00,12:15:00,12:29:00,0.21,kWh,$0.09,,0.2593211951555556,0.0,0.04932119515555558
13870,Electric usage,2023-06-23 00:00:00-07:00,12:30:00,12:44:00,0.21,kWh,$0.09,,0.22721926416000005,0.0,0.017219264160000053
13871,Electric usage,2023-06-23 00:00:00-07:00,12:45:00,12:59:00,0.21,kWh,$0.09,,0.24475949449777779,0.0,0.03475949449777779
13872,Electric usage,2023-06-23 00:00:00-07:00,13:00:00,13:14:00,0.2,kWh,$0.09,,0.24561050297777773,0.0,0.04561050297777772
13873,Electric usage,2023-06-23 00:00:00-07:00,13:15:00,13:29:00,0.2,kWh,$0.09,,0.22452440397333334,0.0,0.02452440397333333
13874,Electric usage,2023-06-23 00:00:00-07:00,13:30:00,13:44:00,0.2,kWh,$0.09,,0.2983730287377779,0.0,0.09837302873777787
13875,Electric usage,2023-06-23 00:00:00-07:00,13:45:00,13:59:00,0.2,kWh,$0.09,,0.36791933285333334,0.0,0.16791933285333333
13876,Electric usage,2023-06-23 00:00:00-07:00,14:00:00,14:14:00,0.17,kWh,$0.07,,0.4262134137333334,0.0,0.2562134137333334
13877,Electric usage,2023-06-23 00:00:00-07:00,14:15:00,14:29:00,0.17,kWh,$0.07,,0.4470631214933334,0.0,0.27706312149333334
13878,Electric usage,2023-06-23 00:00:00-07:00,14:30:00,14:44:00,0.17,kWh,$0.07,,0.4738226103644444,0.0,0.30382261036444436
13879,Electric usage,2023-06-23 00:00:00-07:00,14:45:00,14:59:00,0.17,kWh,$0.07,,0.7419375598133334,0.0,0.5719375598133334
13880,Electric usage,2023-06-23 00:00:00-07:00,15:00:00,15:14:00,0.23,kWh,$0.10,,1.1026705988355556,0.0,0.8726705988355556
13881,Electric usage,2023-06-23 00:00:00-07:00,15:15:00,15:29:00,0.23,kWh,$0.10,,1.0198391067822221,0.0,0.7898391067822221
13882,Electric usage,2023-06-23 00:00:00-07:00,15:30:00,15:44:00,0.23,kWh,$0.10,,0.951947541377778,0.0,0.7219475413777781
13883,Electric usage,2023-06-23 00:00:00-07:00,15:45:00,15:59:00,0.23,kWh,$0.10,,0.9035346145155555,0.0,0.6735346145155555
13884,Electric usage,2023-06-23 00:00:00-07:00,16:00:00,16:14:00,0.19,kWh,$0.10,,0.8547907399111111,0.0,0.664790739911111
13885,Electric usage,2023-06-23 00:00:00-07:00,16:15:00,16:29:00,0.19,kWh,$0.10,,0.8016499881599998,0.0,0.6116499881599997
13886,Electric usage,2023-06-23 00:00:00-07:00,16:30:00,16:44:00,0.19,kWh,$0.10,,0.7430722377866668,0.0,0.5530722377866668
13887,Electric usage,2023-06-23 00:00:00-07:00,16:45:00,16:59:00,0.19,kWh,$0.10,,0.68378531368,0.0,0.49378531367999995
13888,Electric usage,2023-06-23 00:00:00-07:00,17:00:00,17:14:00,0.16,kWh,$0.08,,0.6201015124266667,0.0,0.46010151242666664
13889,Electric usage,2023-06-23 00:00:00-07:00,17:15:00,17:29:00,0.16,kWh,$0.08,,0.5565122676711111,0.0,0.39651226767111103
13890,Electric usage,2023-06-23 00:00:00-07:00,17:30:00,17:44:00,0.16,kWh,$0.08,,0.49136284070222225,0.0,0.3313628407022222
13891,Electric usage,2023-06-23 00:00:00-07:00,17:45:00,17:59:00,0.16,kWh,$0.08,,0.4260243007377777,0.0,0.2660243007377777
13892,Electric usage,2023-06-23 00:00:00-07:00,18:00:00,18:14:00,0.14,kWh,$0.07,,0.36134765625777776,0.0,0.22134765625777775
13893,Electric usage,2023-06-23 00:00:00-07:00,18:15:00,18:29:00,0.14,kWh,$0.07,,0.29813663749333336,0.0,0.15813663749333334
13894,Electric usage,2023-06-23 00:00:00-07:00,18:30:00,18:44:00,0.14,kWh,$0.07,,0.23776231366222222,0.0,0.09776231366222221
13895,Electric usage,2023-06-23 00:00:00-07:00,18:45:00,18:59:00,0.14,kWh,$0.07,,0.18140664098666673,0.0,0.041406640986666715
13896,Electric usage,2023-06-23 00:00:00-07:00,19:00:00,19:14:00,0.17,kWh,$0.08,,0.13247365338666667,0.037526346613333345,0.0
13897,Electric usage,2023-06-23 00:00:00-07:00,19:15:00,19:29:00,0.17,kWh,$0.08,,0.09082151611555556,0.07917848388444446,0.0
13898,Electric usage,2023-06-23 00:00:00-07:00,19:30:00,19:44:00,0.17,kWh,$0.08,,0.05909781111111111,0.11090218888888889,0.0
13899,Electric usage,2023-06-23 00:00:00-07:00,19:45:00,19:59:00,0.17,kWh,$0.08,,0.03257471348444445,0.13742528651555558,0.0
13900,Electric usage,2023-06-23 00:00:00-07:00,20:00:00,20:14:00,0.17,kWh,$0.09,,0.019053134302222222,0.1509468656977778,0.0
13901,Electric usage,2023-06-23 00:00:00-07:00,20:15:00,20:29:00,0.17,kWh,$0.09,,0.008368250053333333,0.16163174994666668,0.0
13902,Electric usage,2023-06-23 00:00:00-07:00,20:30:00,20:44:00,0.17,kWh,$0.09,,0.002411190693333334,0.16758880930666667,0.0
